cats	Index	Forms	Notes_id	Dutch	English	Indonesian	v1894	v1904/1911	v1931	Swadesh	Swadesh_orig	remark	nt_form	nt_eng	nt_idn	nt_pos	nt_comment	nt_pc	Concepticon_Gloss	Concepticon_ID	concept_url
the Nias 1905 list	501	fīga sō'osoe	NA	schotel (van aardewerk, grote)	saucer (earthenware)	pinggan	317	318	-	FALSE									SAUCER	271	https://concepticon.clld.org/parameters/271
the Nias 1905 list	502	figa	NA	schotel (aarden kleine)	small saucer (earthenware)	pinggan kecil	317	318	-	FALSE									SAUCER	271	https://concepticon.clld.org/parameters/271
the Nias 1905 list	503	sārāno	26	koperen schotel	copper saucer	pinggan tembaga	317	318	-	FALSE				is used to present betel	digunakan untuk mengirim sirih terlebih dahulu	noun			SAUCER	271	https://concepticon.clld.org/parameters/271
the Nias 1905 list	505	balatoe	27	mes	knife	pisau	299	300	317	FALSE			garī	headhunting knife	pisau pemburu	noun		27-a.png	KNIFE	1352	https://concepticon.clld.org/parameters/1352
the Nias 1905 list	505	balatoe	27	mes	knife	pisau	299	300	317	FALSE			télo̠goe	headhunting knife	pisau pemburu	noun		27-b.png	KNIFE	1352	https://concepticon.clld.org/parameters/1352
the Nias 1905 list	505	balatoe	27	mes	knife	pisau	299	300	317	FALSE			boeloeséwa	headhunting knife	pisau pemburu	noun		27-c.png	KNIFE	1352	https://concepticon.clld.org/parameters/1352
the Nias 1905 list	506	béléwa	NA	hakmes	chopper	parang	300	301	318	FALSE									CLEAVER	3067	https://concepticon.clld.org/parameters/3067
the Nias 1905 list	507	gori	NA	dolk (kris)	kris	keris	302	304	-	FALSE									SWORD	1535	https://concepticon.clld.org/parameters/1535
the Nias 1905 list	508	sīrawī	NA	dolk (badi-badi)	dagger	golok	303	305	-	FALSE									SMALL KNIFE	3233	https://concepticon.clld.org/parameters/3233
the Nias 1905 list	509	fatō	NA	bijl	axe, hatchet	kapak	-	306	476	FALSE									AXE	677	https://concepticon.clld.org/parameters/677
the Nias 1905 list	510	soedoe	NA	lepel	spoon	sendok	318	319	319	FALSE									SPOON	1378	https://concepticon.clld.org/parameters/1378
the Nias 1905 list	511	sondo	28	scheplepel, schepper	ladle	ciduk, sendok	319	320	320	FALSE				for rice	untuk beras	noun			LADLE	2657	https://concepticon.clld.org/parameters/2657
the Nias 1905 list	513	halo̠ nidano̠	NA	water halen	to fetch water	mengambil air	-	583	322	FALSE									DRAW (WATER)	1911	https://concepticon.clld.org/parameters/1911
the Nias 1905 list	513	taoe nidano̠	NA	water halen	to fetch water	mengambil air	-	583	322	FALSE									DRAW (WATER)	1911	https://concepticon.clld.org/parameters/1911
the Nias 1905 list	514	raga-raga	29	mand (grote, kleine, soorten)	basket (all sorts of)	keranjang (bermacam-macam)	320	321	323	FALSE			raga-raga	a coarsely woven basket with a large mesh, made of rattan. Is used to transport coconuts to the market.	keranjang anyaman kasar dengan jaring besar, terbuat dari rotan.	noun			BASKET	1539	https://concepticon.clld.org/parameters/1539
the Nias 1905 list	514	daga	29	mand (grote, kleine, soorten)	basket (all sorts of)	keranjang (bermacam-macam)	320	321	323	FALSE			daga	basket carried on the back by women	keranjang yang dibawa di punggung oleh perempuan	noun			BASKET	1539	https://concepticon.clld.org/parameters/1539
the Nias 1905 list	515	fa'ndoe	NA	lamp	lamp	lampu	321	322	324	FALSE									LAMP	625	https://concepticon.clld.org/parameters/625
the Nias 1905 list	516	ta'a-ta'a	NA	lampepit	lamp wick	sumbu lampu	322	323	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	517	soeloe	NA	fakkel	torch	suluh	323	324	325	FALSE									TORCH	1919	https://concepticon.clld.org/parameters/1919
the Nias 1905 list	519	barī-barī	NA	doos	box, case	kotak, dos	327	328	-	FALSE									BOX OR CHEST	3150	https://concepticon.clld.org/parameters/3150
the Nias 1905 list	520	tawo̠la	NA	kist voor kleren	case for cloth	peti pakaian	324	325	-	FALSE									WARDROBE	3106	https://concepticon.clld.org/parameters/3106
the Nias 1905 list	522	roembi-roembi	30	pot	pot, jar	periuk	325	326	-	FALSE				preserving jar for vegetables		noun	chamber pots are not use		POT	1462	https://concepticon.clld.org/parameters/1462
the Nias 1905 list	524	roembi	NA	tempajan	earthen water barrel	tempayan	326	327	329	FALSE									CLAY POT	2055	https://concepticon.clld.org/parameters/2055
the Nias 1905 list	525-527	mangasōsō	NA	koken <unsp.>	to cook	memasak	328	329	330	FALSE									COOK (SOMETHING)	1100	https://concepticon.clld.org/parameters/1100
the Nias 1905 list	528	sala	NA	braden	to bake, to grill, to fry	membakar, panggang menggoreng (dengan minyak)	329	330	-	FALSE									BAKE	183	https://concepticon.clld.org/parameters/183
the Nias 1905 list	529	bōgō	NA	poffen	to roast (in ashes)	bembam	330	331	331	FALSE									ROAST (SOMETHING)	1962	https://concepticon.clld.org/parameters/1962
the Nias 1905 list	530	toenoe	NA	roosteren	to grill, to roast	panggang	331	332	332	FALSE									ROAST (SOMETHING)	1962	https://concepticon.clld.org/parameters/1962
the Nias 1905 list	534	manga	NA	spijs(eten)	food	makanan	332	333	336	FALSE									FOOD	256	https://concepticon.clld.org/parameters/256
the Nias 1905 list	535	nifato̠-fato̠	NA	reisvoorraad, proviand	provisions	bekal	333	334	337	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	536	dīwō-dīwō	NA	toespijs	side-dish	lauk-pauk	334	335	-	FALSE									PREPARED FOOD	3542	https://concepticon.clld.org/parameters/3542
the Nias 1905 list	537	goele-goele	NA	groente	vegetables	sayuran	344	346	338	FALSE									VEGETABLES	924	https://concepticon.clld.org/parameters/924
the Nias 1905 list	539	nagole	NA	vlees (rauw)	meat (raw)	daging (mentah)	335	336	-	FALSE									FLESH OR MEAT	2615	https://concepticon.clld.org/parameters/2615
the Nias 1905 list	540	nagole sĕkeulī	NA	gedroogd vlees	dried meat	dendeng	335	336	340	FALSE									MEAT	634	https://concepticon.clld.org/parameters/634
the Nias 1905 list	541	i'a	NA	vis (in het algemeen of in tegenstelling van vlees)	fish	ikan	336/404	337	341	TRUE									FISH	227	https://concepticon.clld.org/parameters/227
the Nias 1905 list	544	bo̠rà	NA	gepelde rauwe rijst	husked rice	beras	337	338	344	FALSE									RICE	926	https://concepticon.clld.org/parameters/926
the Nias 1905 list	545	fache	32	gekookte rijst	cooked rice	nasi	337	338	345	FALSE			fache		padi	noun	when still on the field		COOKED RICE	1191	https://concepticon.clld.org/parameters/1191
the Nias 1905 list	546	oelito̠	33	padi	unhusked rice	padi	454	456	-	FALSE			oelito		padi	noun	already threshed: the grains		UNHUSKED RICE	2749	https://concepticon.clld.org/parameters/2749
the Nias 1905 list	547	tola faché	NA	halm	stalk	tangkai padi, batang padi	455	457	346	FALSE									PLANT STEM	2628	https://concepticon.clld.org/parameters/2628
the Nias 1905 list	548	laī	NA	aar	ear of rice, corn	bulir, mayang	456	458	347	FALSE									GRAIN	605	https://concepticon.clld.org/parameters/605
the Nias 1905 list	548	ngalaī	NA	aar	ear of rice, corn	bulir, mayang	456	458	347	FALSE									GRAIN	605	https://concepticon.clld.org/parameters/605
the Nias 1905 list	550	losoe	NA	rijstblok	rice pounder, mortar	lesung	338	339	349	FALSE									MORTAR	224	https://concepticon.clld.org/parameters/224
the Nias 1905 list	551	haloe	34	stamper	pounder	alu	338	339	350	FALSE			toetoe	to pound	untuk menumbuk	verb			GRINDSTONE	2459	https://concepticon.clld.org/parameters/2459
the Nias 1905 list	553	niroe	NA	wan	sieve for rice	nyiru	-	340	352	FALSE									SIEVE (TOOL)	3353	https://concepticon.clld.org/parameters/3353
the Nias 1905 list	554	oelihò	NA	kaf	chaff	sekam	-	341	353	FALSE									CHAFF (HUSK)	2363	https://concepticon.clld.org/parameters/2363
the Nias 1905 list	555	dega	NA	malen	to grind	menggiling	339	342	354	FALSE									GRIND	1033	https://concepticon.clld.org/parameters/1033
the Nias 1905 list	561	boeboe	NA	pap	porridge	bubur	340	343	-	FALSE									CONGEE	2049	https://concepticon.clld.org/parameters/2049
the Nias 1905 list	562	lada hīta	NA	peper (zwarte)	black pepper	lada hitam	342	344	-	FALSE									PEPPER	1385	https://concepticon.clld.org/parameters/1385
the Nias 1905 list	563	asioe	NA	zout (subst.)	salt	garam	343	345	360	TRUE									SALT	1274	https://concepticon.clld.org/parameters/1274
the Nias 1905 list	565	lēmbé	NA	sarong	sarong	sarung	415	418	369	FALSE									SARONG	2413	https://concepticon.clld.org/parameters/2413
the Nias 1905 list	565	oeī	NA	sarong	sarong	sarung	415	418	369	FALSE									SARONG	2413	https://concepticon.clld.org/parameters/2413
the Nias 1905 list	567	saréwa	NA	broek	trousers	celana	416	419	371	FALSE									TROUSERS	809	https://concepticon.clld.org/parameters/809
the Nias 1905 list	569/570	baroe	NA	baadje <unsp.>			-	420	372	FALSE									NA	NA	NA
the Nias 1905 list	571/572	saīmboe	NA	hoofddoek <unsp.>			-	421	373	FALSE									NA	NA	NA
the Nias 1905 list	573	soechoe	NA	kam	comb	sisir	418	422	374	FALSE									COMB	1475	https://concepticon.clld.org/parameters/1475
the Nias 1905 list	576	laīdoeroe	NA	ring	ring	cincin	419	423	-	FALSE									RING	1374	https://concepticon.clld.org/parameters/1374
the Nias 1905 list	577	talī fandī	NA	buik band	waist belt/band	ikat pinggang	421	425	-	FALSE									BELT	772	https://concepticon.clld.org/parameters/772
the Nias 1905 list	577/578	bo̠bo̠ lo̠wi	NA	buikband <unsp.>			421	425	-	FALSE									NA	NA	NA
the Nias 1905 list	579/580	gala danga	NA	band of ring < unsp.>			420	424	-	FALSE									NA	NA	NA
the Nias 1905 list	579/580	gala dahé	NA	band of ring < unsp.>			420	424	-	FALSE									NA	NA	NA
the Nias 1905 list	582	saroe dalinga	NA	oorring	earring	anting-anting	422	426	-	FALSE									EARRING	770	https://concepticon.clld.org/parameters/770
the Nias 1905 list	583	taōgé	NA	oorknop	earclip	subang	423	427	-	FALSE									EARRING	770	https://concepticon.clld.org/parameters/770
the Nias 1905 list	586	salénda	NA	slendang	shawl	selendang	424	428	-	FALSE									SHAWL	2771	https://concepticon.clld.org/parameters/2771
the Nias 1905 list	588	saòmbo̠	NA	schaamgordel (soorten)	loin cloth	cawat	425	429	382	FALSE									LOINCLOTH	1965	https://concepticon.clld.org/parameters/1965
the Nias 1905 list	589	séla-séla	35	katoenen weefsel (inheems, europees)	cotton fabric (local, European)	tenunan kapas (asli, Eropa)	426	430	383	FALSE							European		CLOTH	1616	https://concepticon.clld.org/parameters/1616
the Nias 1905 list	589	sēta-sēta	35	katoenen weefsel (inheems, europees)	cotton fabric (local, European)	tenunan kapas (asli, Eropa)	426	430	383	FALSE							European		CLOTH	1616	https://concepticon.clld.org/parameters/1616
the Nias 1905 list	590	soetō	NA	zijde	silk	sutera	427	431	-	FALSE									SILK	1641	https://concepticon.clld.org/parameters/1641
the Nias 1905 list	593	manōsō	NA	weven	to weave	bertenun	562	569	384	FALSE									WEAVE	133	https://concepticon.clld.org/parameters/133
the Nias 1905 list	594	fanōso̠	NA	weefgetouw (kam)	loom (meed)	sisir tenun	564	571	-	FALSE									LOOM	1787	https://concepticon.clld.org/parameters/1787
the Nias 1905 list	595	sīoea	NA	weefgetouw (spoel)	loom (weaving spool)	kumparan benang	564	571	-	FALSE									THREAD	1161	https://concepticon.clld.org/parameters/1161
the Nias 1905 list	600	mō'nda'nda	NA	vlechten	to weave, to plait	menganyam	430	432	388	FALSE									BRAID (VERB) OR WEAVE (BASKET)	3294	https://concepticon.clld.org/parameters/3294
the Nias 1905 list	601	mamoejoe	NA	touwdraaien	to twine a rope	memintal tali	431	433	389	FALSE									SPIN	121	https://concepticon.clld.org/parameters/121
the Nias 1905 list	602	sēnali	NA	touw	rope	tali	558	565	390	TRUE									ROPE	1218	https://concepticon.clld.org/parameters/1218
the Nias 1905 list	603	bana	NA	garen	thread, yarn	benang	559	566	-	FALSE									THREAD	1161	https://concepticon.clld.org/parameters/1161
the Nias 1905 list	604	mamo̠ro̠	36	knopen (van netten, een knoop leggen)	to knot, to knit	merajut, menyirat	561	568	391	FALSE				to make a net	untuk membuat jaring	noun			KNOT	760	https://concepticon.clld.org/parameters/760
the Nias 1905 list	604	mamo̠ro̠	36	knopen (van netten, een knoop leggen)	to knot, to knit	merajut, menyirat	561	568	391	FALSE			mamaboe-oe	to tie a knot	untuk membuat simpul	noun			KNOT	760	https://concepticon.clld.org/parameters/760
the Nias 1905 list	605	ka'ndé-ka'ndé	37	tas (van geweven goed)	bag (woven bag)	tas (dari bahan tenun)	432	434	-	FALSE			bōla-bōla	small bag of woven rushes, used for betel, rice, or tobacco	kantong kecil dari anyaman daun-daunan, digunakan untuk sirih, beras, atau tembakau	noun			BAG	2468	https://concepticon.clld.org/parameters/2468
the Nias 1905 list	608	fo̠da	NA	zwaard (houwer)	sabre	parang, kelewang	301	302	-	FALSE									SWORD	1535	https://concepticon.clld.org/parameters/1535
the Nias 1905 list	609	saīmboe	NA	schede	sheath	sarung pedang	-	303	394	FALSE									SHEATH	3424	https://concepticon.clld.org/parameters/3424
the Nias 1905 list	611	toho	NA	piek, lans, werpspeer	pike, lance, javelin	tombak, lembing	304	307	396	TRUE	spear (war)								SPEAR	945	https://concepticon.clld.org/parameters/945
the Nias 1905 list	612	foesī	NA	blaasroer	blow-pipe	sumpitan	305	308	397	FALSE									BLOWGUN	432	https://concepticon.clld.org/parameters/432
the Nias 1905 list	617	baloeseī	NA	schild	shield	perisai	307	310	401	FALSE									SHIELD	1064	https://concepticon.clld.org/parameters/1064
the Nias 1905 list	619	lēlō	NA	lila	kind of small cannon	sejenis kanon kecil	620	634	-	FALSE									CANNON	3202	https://concepticon.clld.org/parameters/3202
the Nias 1905 list	620	sanafa	38	geweer	rifle	bedil (senapan)	621	635	402	FALSE			famoera	blunderbuss	pemuras	noun			PISTOL	3881	https://concepticon.clld.org/parameters/3881
the Nias 1905 list	621	achōwana	NA	kruit	gun powder	obat bedil	622	636	403	FALSE									GUNPOWDER	1798	https://concepticon.clld.org/parameters/1798
the Nias 1905 list	622	ōnōwana	NA	kogel	bullet	peluru	623	637	404	FALSE									BULLET	1114	https://concepticon.clld.org/parameters/1114
the Nias 1905 list	623	fafana	NA	schieten	to shoot	menembak	624	638	405	TRUE	shoot								SHOOT	1172	https://concepticon.clld.org/parameters/1172
the Nias 1905 list	626	fasoewo̠	NA	oorlog	war	perang	616	631	408	FALSE									WAR	935	https://concepticon.clld.org/parameters/935
the Nias 1905 list	627	emalī	39	vijand	enemy	musuh	617	632	409	FALSE			faoedoe	personal enemy	musuh pribadi		sataroe		ENEMY	1358	https://concepticon.clld.org/parameters/1358
the Nias 1905 list	628	maria	NA	kanon	cannon	meriam	619	633	-	FALSE									CANNON	3202	https://concepticon.clld.org/parameters/3202
the Nias 1905 list	629	mangai ho̠go̠	NA	koppensnellen	to go head hunting	mengayau	625	639	410	FALSE									HUNT	1435	https://concepticon.clld.org/parameters/1435
the Nias 1905 list	630	atoelo̠	NA	vrede	peace	damai	626	640	-	FALSE									PEACE	1338	https://concepticon.clld.org/parameters/1338
the Nias 1905 list	634	mangaloeloe	NA	zich overwonnen geven	to surrender	menyerah	627	641	-	FALSE									SURRENDER	1696	https://concepticon.clld.org/parameters/1696
the Nias 1905 list	635	mona	NA	overwinning	victory	kemenangan	628	642	-	FALSE									VICTORY	783	https://concepticon.clld.org/parameters/783
the Nias 1905 list	636	nīhalo̠ bahanoewo̠	NA	krijgsgevangene	prisoner of war	tawanan perang	629	643	414	FALSE									PRISONER	1072	https://concepticon.clld.org/parameters/1072
the Nias 1905 list	637	sīnéngé	NA	gezant	delegate	utusan	631	645	415	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	639	boeala	NA	huldeblijk (upeti, bakti)	tribute <as a mark of respect >	upeti, bakti	632	646	-	FALSE									GIFT	2982	https://concepticon.clld.org/parameters/2982
the Nias 1905 list	644	chaē-chaē	NA	hark	rake	garu	435	437	-	FALSE									RAKE	338	https://concepticon.clld.org/parameters/338
the Nias 1905 list	645	tando̠ tano̠	NA	pootstok	dibble	tugal	436	438	418	FALSE									DIBBLE STICK	3155	https://concepticon.clld.org/parameters/3155
the Nias 1905 list	648	sōsōoe	NA	handschoffel	trowel (a small trowel)	sekop (kecil)	437	439	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	649	béléwa	NA	grasmes	knife for cutting grass	alat babat rumput	438	440	421	FALSE									SICKLE OR SCYTHE	2132	https://concepticon.clld.org/parameters/2132
the Nias 1905 list	651	balatoe famasī	NA	rijstmesje, padimesje	knife for cutting rice plant	ani-ani	440	442	422	FALSE									SMALL KNIFE	3233	https://concepticon.clld.org/parameters/3233
the Nias 1905 list	652	fakoe	NA	patjoel, hak	hoe	pacul	441	443	423	FALSE									HOE	284	https://concepticon.clld.org/parameters/284
the Nias 1905 list	653	kaboe	NA	tuin	garden	kebun	442	444	-	FALSE									GARDEN	586	https://concepticon.clld.org/parameters/586
the Nias 1905 list	654	nōwī	NA	rijstveld (nat, sawah)	rice-field (wet, sawah)	sawah	443	445	424	FALSE									PADDY FIELD	140	https://concepticon.clld.org/parameters/140
the Nias 1905 list	655	lasa	NA	rijstveld (droog)	rice-field (dry)	huma, ladang	443	445	424	FALSE									FIELD (UPLAND)	2794	https://concepticon.clld.org/parameters/2794
the Nias 1905 list	656	ōwōtō	NA	sawahdijkje	small dike in rice-field	pematang	444	446	425	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	657	ba'nda	NA	waterleiding	irrigation	pengairan	445	447	426	FALSE									IRRIGATE	3078	https://concepticon.clld.org/parameters/3078
the Nias 1905 list	659	o̠lī	NA	omheining	fence, hedge	pagar	446	448	427	FALSE									FENCE	1690	https://concepticon.clld.org/parameters/1690
the Nias 1905 list	660	sīmano̠	NA	gewas	vegetation	tumbuhan	447	449	-	FALSE									PLANT (VEGETATION)	653	https://concepticon.clld.org/parameters/653
the Nias 1905 list	662/663	fazaéwé	NA	zaaien <unsp.>	sow	tabur	448	450	429	FALSE									SOW SEEDS	748	https://concepticon.clld.org/parameters/748
the Nias 1905 list	662/663	mamozawīlī	NA	zaaien <unsp.>	sow	tabur	448	450	429	FALSE									SOW SEEDS	748	https://concepticon.clld.org/parameters/748
the Nias 1905 list	664	tano̠mo̠	NA	zaad	seed	benih	449	451	-	TRUE									SEED	714	https://concepticon.clld.org/parameters/714
the Nias 1905 list	665	manano̠	NA	planten	to plant	menanam	450	452	430	FALSE									PLANT (SOMETHING)	1486	https://concepticon.clld.org/parameters/1486
the Nias 1905 list	668	asōsō	40	rijp	ripe	masak, matang	451	453	433	FALSE			angōngō	too ripe	terlalu matang	adjective			RIPE	178	https://concepticon.clld.org/parameters/178
the Nias 1905 list	668	asōsō	40	rijp	ripe	masak, matang	451	453	433	FALSE			ahoero̠	almost ripe	hampir matang	adjective	Javanese : mengkel		RIPE	178	https://concepticon.clld.org/parameters/178
the Nias 1905 list	669	ataha	NA	onrijp	unripe	belum masak, belum matang, mentah	452	454	434	FALSE									UNRIPE	1958	https://concepticon.clld.org/parameters/1958
the Nias 1905 list	671	mamasī	NA	oogsten (van een veld)	to reap	menuai	453	455	-	FALSE									HARVEST CROPS	1827	https://concepticon.clld.org/parameters/1827
the Nias 1905 list	672	manéoe	NA	oogsten (van boomvruchten)	to gather	mengumpulkan (buah-buahan)	453	455	-	FALSE									HARVEST CROPS	1827	https://concepticon.clld.org/parameters/1827
the Nias 1905 list	674	rigi	NA	mais, djagong	maize, corn	jagung	457	459	437	FALSE									MAIZE	506	https://concepticon.clld.org/parameters/506
the Nias 1905 list	677	harita	NA	bonen	beans	kacang-kacangan	458	460	-	FALSE									BEAN	832	https://concepticon.clld.org/parameters/832
the Nias 1905 list	679	laiso̠	NA	komkommer	cucumber	ketimun	459	461	440	FALSE									CUCUMBER	496	https://concepticon.clld.org/parameters/496
the Nias 1905 list	681	bagō	NA	tabak	tobacco	tembakau	460	462	365	FALSE									TOBACCO	974	https://concepticon.clld.org/parameters/974
the Nias 1905 list	682	to̠woe	NA	suikerriet	sugarcane	tebu	461	463	442	FALSE									SUGAR CANE	146	https://concepticon.clld.org/parameters/146
the Nias 1905 list	683	kasa goré	NA	aardnoot	peanut	kacang tanah	462	464	-	FALSE									GROUNDNUT (PEANUT)	595	https://concepticon.clld.org/parameters/595
the Nias 1905 list	685	laboe galoe	NA	kalebas	gourd	labu kendi	463	466	444	FALSE									GOURD	411	https://concepticon.clld.org/parameters/411
the Nias 1905 list	686	gōwī	NA	oebi (soorten)	species of tuber	ubi (macam-macam ubi)	464	467	445	FALSE									SWEET POTATO	159	https://concepticon.clld.org/parameters/159
the Nias 1905 list	688	gōwī farasī	NA	cassave, katela	cassava	ketela	465	468	448	FALSE									CASSAVA	925	https://concepticon.clld.org/parameters/925
the Nias 1905 list	689	talo̠	NA	tales	taro	talas, keladi	490	493	447	FALSE									TARO	351	https://concepticon.clld.org/parameters/351
the Nias 1905 list	690	lada	NA	spaanse peper, tjabe	red pepper	cabe	466	469	449	FALSE									CHILI PEPPER	919	https://concepticon.clld.org/parameters/919
the Nias 1905 list	691	tola nōhī	NA	kokos (boom)	coconut (tree)	kelapa (pohon)	467	470	450	FALSE									COCONUT TREE	147	https://concepticon.clld.org/parameters/147
the Nias 1905 list	692	banēoe	NA	kokos (vrucht)	coconut (fruit)	kelapa (buah)	467	470	450	FALSE									COCONUT	970	https://concepticon.clld.org/parameters/970
the Nias 1905 list	695	aché	41	arenpalm, arenboom	sugarpalm, aren tree	pohon aren	468	471	452	FALSE			fétō				there is still another kind of sugarpalm, viz “batang anau”		SUGAR PALM	3029	https://concepticon.clld.org/parameters/3029
the Nias 1905 list	697	soeri	NA	legen (ongegist)	palm juice (unfermented)	nira	470	473	366	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	698	toeō	NA	legen (gegist)	palm wine (fermented)	tuak	470	473	366	FALSE									ALCOHOL (FERMENTED DRINK)	404	https://concepticon.clld.org/parameters/404
the Nias 1905 list	701	goelō	NA	suiker	sugar	gula	472	476	-	FALSE									SUGAR	862	https://concepticon.clld.org/parameters/862
the Nias 1905 list	702	nifa	NA	nipah	nipa palm	pohon nipah	481	485	454	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	703	to̠la sakoe	NA	sago boem	sago tree	pohon sagu	482	486	359	FALSE									SAGO PALM	2372	https://concepticon.clld.org/parameters/2372
the Nias 1905 list	704	sakoe	NA	sago	sago	sagu	483	487	-	FALSE									SAGO	2270	https://concepticon.clld.org/parameters/2270
the Nias 1905 list	705	afasī noecha	NA	katoen	cotton	kapas	479	483	-	FALSE									COTTON	1850	https://concepticon.clld.org/parameters/1850
the Nias 1905 list	706	afasī	NA	kapok	kapok	kapuk	480	484	455	FALSE									KAPOK TREE	2499	https://concepticon.clld.org/parameters/2499
the Nias 1905 list	707	fa'nda moesa	NA	pandan	pandanus	pandan	473	477	456	FALSE									PANDANUS	469	https://concepticon.clld.org/parameters/469
the Nias 1905 list	708	maga	42	mangga	mango	mangga	474	478	457	FALSE			marafala	a small variety of mango	mangga berukuran kecil	noun	a small variety of mango called “maropalau” in the Padang highlands		MANGO	2398	https://concepticon.clld.org/parameters/2398
the Nias 1905 list	709	na'a	NA	nangka	Artocarpus integrifolia, Jack fruit	nangka	475	479	458	FALSE									JACKFRUIT	2655	https://concepticon.clld.org/parameters/2655
the Nias 1905 list	710	ra'mboeta	NA	ramboetan	Nephelium lappaceum	rambutan	476	480	459	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	711	doeria	NA	doerian	Durio zibethinus	durian	477	481	460	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	712	zamba	43	djamboe	Eugenia	jambu	478	482	461	FALSE			zamba		djamboe ajar	noun			GUAVA	3981	https://concepticon.clld.org/parameters/3981
the Nias 1905 list	712	ma oefa	43	djamboe	Eugenia	jambu	478	482	461	FALSE			ma oefa	malay apple	djamboe bol	noun			GUAVA	3981	https://concepticon.clld.org/parameters/3981
the Nias 1905 list	712	ma ziamboe	43	djamboe	Eugenia	jambu	478	482	461	FALSE			ma ziamboe	guava	djamboe bidji	noun			GUAVA	3981	https://concepticon.clld.org/parameters/3981
the Nias 1905 list	713	lase	NA	langsat	Lansium domesticum	langsat	-	496	462	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	716	gaé	NA	pisang (tamme)	banana	pisang	489	492	464	FALSE									BANANA	868	https://concepticon.clld.org/parameters/868
the Nias 1905 list	717	gaé 'ndoeoe	NA	pisang (wilde)	banana (wild)	pisang (liar)	489	492	464	FALSE									PLANTAIN	399	https://concepticon.clld.org/parameters/399
the Nias 1905 list	720	dimā mani	NA	sinaasappel	orange	jeruk manis	491	494	-	FALSE									ORANGE (FRUIT)	2627	https://concepticon.clld.org/parameters/2627
the Nias 1905 list	721	dīma seboea	NA	pompelmoes	grape fruit	Citrus paradisi	492	495	-	FALSE									GRAPE	920	https://concepticon.clld.org/parameters/920
the Nias 1905 list	722	dima	44	citroen	lemon	jeruk sitrun	493	497	-	FALSE			dīma gadoelō	lime	djeroek nipis	noun			LEMON	3091	https://concepticon.clld.org/parameters/3091
the Nias 1905 list	722	dima	44	citroen	lemon	jeruk sitrun	493	497	-	FALSE			dīma cavalō	kaffir lime	djeroek poeroet	noun			LEMON	3091	https://concepticon.clld.org/parameters/3091
the Nias 1905 list	723	kòfi	NA	koffie	coffee	kopi	494	498	-	FALSE									COFFEE	1299	https://concepticon.clld.org/parameters/1299
the Nias 1905 list	724	boeloe sana	NA	indigo (plant)	indigo (plant)	nila (tanaman)	495	499	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	725	balaoe	NA	indigo (verfstof)	indigo (dye)	nila (bahan celup)	495	499	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	726	gambé	NA	gambir	Uncaria gambir	gambir	498	503	364	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	727	makoedoe	NA	tjangkoedoe	Morinda atrocarpus	mangkudu	499	504	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1905 list	728	bétoea	NA	kalk (kalksteen)	lime	kapur	576	502	363	FALSE									LIME (MATERIAL)	2540	https://concepticon.clld.org/parameters/2540
the Nias 1905 list	729	oendé	NA	kurkuma (koenjit)	Curcuma domestica	kunyit	500	505	467	FALSE									TURMERIC	2842	https://concepticon.clld.org/parameters/2842
the Nias 1905 list	731	oewé	NA	rotan	rattan, cane	rotan	501	506	469	FALSE									RATTAN	2497	https://concepticon.clld.org/parameters/2497
the Nias 1905 list	732	lewoeo̠	NA	bamboe	bamboo	bambu	502	507	470	FALSE									BAMBOO	1927	https://concepticon.clld.org/parameters/1927
the Nias 1905 list	733	hōwoe haō	NA	jonge bamboespruit	bamboo shoot, young sprout	rebung	-	508	471	FALSE									BAMBOO SHOOT	2494	https://concepticon.clld.org/parameters/2494
the Nias 1905 list	734	to̠la géoe	NA	boom	tree	pohon	541	549	472	TRUE									TREE	906	https://concepticon.clld.org/parameters/906
the Nias 1905 list	737	mano̠i	45	klimmen	to climb	memanjat	-	543	-	FALSE			mano̠so̠	to climb a hill	untuk mendaki bukit	noun			CLIMB	1102	https://concepticon.clld.org/parameters/1102
the Nias 1905 list	739/740	daha	NA	tak <unsp.>	branch	cabang	542	550	477	FALSE									BRANCH	1531	https://concepticon.clld.org/parameters/1531
